,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,-0.4197819386460083,0.28482986096735546,-1.287909498957745,-0.27259856706992697,-0.14421743255530314,0.4136718893017581,-0.12001341619804987,0.14021360349292905,-0.9828428567665056,-0.6666082090210984,-1.4590003802772022,0.4410519326070325,-1.0755623045678657,19.598733029323068,20.55028529617517,19.598733029323068,19.598733029323068,20.046255125456383,20.60119878752279,20.85967972986731,22.213201507064724,21.063238686308075,20.046255125456383
1,-0.4173392644935286,-0.48772236467012914,-0.5933810131002402,-0.27259856706992697,-0.7402622069004932,0.19427445318162764,0.36716641853177445,0.5571598750882428,-0.8678825041257632,-0.9873294849630003,-0.30309414801650153,0.4410519326070325,-0.492439365735295,20.517291262114483,20.885720590134014,20.517291262114483,20.517291262114483,19.320952021095543,19.292772744329383,20.730421399851657,19.82604446524351,19.89303447667247,19.320952021095543
2,-0.4173415919581808,-0.48772236467012914,-0.5933810131002402,-0.27259856706992697,-0.7402622069004932,1.282713681725651,-0.2658117608982163,0.5571598750882428,-0.8678825041257632,-0.9873294849630003,-0.30309414801650153,0.39642699409025545,-1.208727398772419,21.233579295151607,22.31829665620826,21.233579295151607,21.233579295151607,19.320952021095543,20.009060777366507,20.730421399851657,22.57041061214585,19.89303447667247,19.320952021095543
3,-0.416750415936523,-0.48772236467012914,-1.3068777139076349,-0.27259856706992697,-0.8352838375932041,1.0163025092940647,-0.8098885106329836,1.0777366189304816,-0.7529221514850207,-1.1061151427192604,0.11303209559735014,0.41616283913453045,-1.3615168226492227,21.152237994309395,22.389744779242854,21.152237994309395,21.152237994309395,18.876839313043074,19.71773749319084,20.381330322491902,21.658490097240012,19.242777508339604,18.876839313043074
4,-0.41248184576439545,-0.48772236467012914,-1.3068777139076349,-0.27259856706992697,-0.8352838375932041,1.2285766520336716,-0.5111797068570327,1.0777366189304816,-0.7529221514850207,-1.1061151427192604,0.11303209559735014,0.4410519326070325,-1.0265014803872408,20.817222652047413,21.71971409471889,20.817222652047413,20.817222652047413,18.876839313043074,19.382722150928856,20.381330322491902,22.193713337931698,19.242777508339604,18.876839313043074
5,-0.4170436764826997,-0.48772236467012914,-1.3068777139076349,-0.27259856706992697,-0.8352838375932041,0.20709638126656957,-0.3511571334056307,1.0777366189304816,-0.7529221514850207,-1.1061151427192604,0.11303209559735014,0.410571016371986,-1.0433223343920266,20.8340435060522,21.75335580272846,20.8340435060522,20.8340435060522,18.876839313043074,19.399543004933644,20.381330322491902,19.61817599849586,19.242777508339604,18.876839313043074
6,-0.4102428247689828,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.3884109453452136,-0.07022861556872506,0.839243922020929,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.42679826674172333,-0.03126761843742067,18.04178313141953,18.04178313141953,18.04178313141953,18.04178313141953,23.584980393068633,23.095629369004598,24.119017130741284,25.642890011435398,25.228978234655358,23.584980393068633
7,-0.40369566670235524,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.16046555716845437,0.978808254834911,1.024637886132401,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.4410519326070325,0.910700205830578,12.822895149571206,12.822895149571206,12.822895149571206,12.822895149571206,19.308060235488313,17.876741387156272,19.842096973160956,19.374742724330833,20.952058077075034,19.308060235488313
8,-0.3959347358196075,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.9312059009411201,1.1174944851594597,1.0871964647915542,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.3284479722710865,2.4217735905938262,9.40299204890414,9.521424484370737,9.521424484370737,9.521424484370737,15.722534953646866,12.78014272055158,16.256571691319515,15.762570121963599,17.36653279523359,15.722534953646866
9,-0.40072931300313136,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.39980821475405154,0.6160904216783999,1.3296347255527103,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.32932512093972083,0.6233439499154895,15.75932290094241,15.75932290094241,15.75932290094241,15.75932290094241,21.957131730944425,20.813169138527478,22.491168468617076,21.424402250253777,23.60112957253115,21.957131730944425
10,-0.3943462411944837,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,0.13158947143301822,0.9147992254543502,1.2129791389041071,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.393028042999297,1.0929261242157564,11.682548775355286,11.682548775355286,11.682548775355286,11.682548775355286,18.34993977965757,16.736395012940356,18.88397651733022,18.761768273749475,19.993937621244292,18.34993977965757
11,-0.4068470538414287,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.39268492137352673,0.5094087060441319,1.1559348422544233,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.4410519326070325,0.08647835959607916,17.924037153386028,17.924037153386028,17.924037153386028,17.924037153386028,23.584980393068633,22.9778833909711,24.119017130741284,25.632113704575836,25.228978234655358,23.584980393068633
12,-0.40960393572195497,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.5636439625060962,-1.051700399403991,0.7871434644142177,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.3708800391162776,0.4285023910267218,17.582013121955384,17.582013121955384,17.582013121955384,17.582013121955384,23.584980393068633,22.635859359540454,24.119017130741284,24.374475154071774,25.228978234655358,23.584980393068633
13,-0.34723021050775266,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.47816444193981206,-0.24091936058355387,0.4337540466694266,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.4410519326070325,-0.6157922951037235,18.01947595930342,18.51125821669138,18.01947595930342,18.01947595930342,17.06590785797976,17.161081510582022,17.879332462390682,17.066274480604037,15.792306267199281,17.06590785797976
